agent_type,training_seed,training_env_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover,checkpoint_selection,loaded_model_path,best_validation_timestep,best_validation_mean_objective
oracle,,,140014,91.09924833269918,90.74547083269918,60.92551294120252,22.023562473809708,0.31777749999998967,0.036000000000000004,5.11925,9.0,-5.11925,-6.0,6.0,64.0,-0.3419658153273031,-0.28262041451260617,0.1338407733099807,0.14439230554431007,2.1113381625795755,4000,4.831690603168681e-13,exogenous_paired_fills_not_claimed_paired,,,,1.4234257551984246,False,False,6400.0,analytic,,,
oracle,,,140015,43.49820449316246,42.998361993162455,67.77041123170129,22.73017291293131,0.4638425000000038,0.036000000000000004,6.21925,12.0,6.21925,6.0,6.0,66.0,-0.2790167008477863,-0.352737180564499,0.13995223073948562,0.1437387490081526,2.10033541080469,4000,1.9895196601282805e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6590637044418555,False,False,6600.0,analytic,,,
oracle,,,140016,-43.65358299127786,-43.945910491277864,56.99051810013203,20.816135952911967,0.24332750000000386,0.049,4.45575,8.0,4.35725,7.0,7.0,59.0,-0.2827620491533449,-0.33223446295207515,0.135435082688644,0.13494370780532355,2.1260589233138796,4000,1.5631940186722204e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.7398912371403027,True,True,5900.0,analytic,,,
oracle,,,140017,-4.698589184114155,-4.765531684114155,46.88634220950806,16.735318623423638,0.06294250000000001,0.004,1.94425,6.0,-1.82775,-2.0,2.0,44.0,-0.2743170822703672,-0.25825212346542853,0.09540682318507689,0.09246051805697642,2.252589514582113,4000,7.65609797781508e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.10678611782077627,True,True,4400.0,analytic,,,
oracle,,,140018,27.025053445709617,26.980958445709614,57.02915276182552,8.388558310480738,0.04309500000000117,0.001,1.661,5.0,0.7835,1.0,1.0,69.0,-0.3557942695063155,-0.35943023882726755,0.16058653166801568,0.1547157286359221,1.9722032633034583,4000,2.1316282072803006e-13,exogenous_paired_fills_not_claimed_paired,,,,0.3916674412421684,False,False,6900.0,analytic,,,
oracle,,,140019,80.0780350133457,79.9490400133457,65.76460596365787,18.33549627247056,0.09299499999999855,0.036000000000000004,2.4415,7.0,-2.249,-6.0,6.0,76.0,-0.39196784682258623,-0.37150879523941865,0.16051163749502703,0.16488788035274732,1.898133500751312,4000,1.1084466677857563e-12,exogenous_paired_fills_not_claimed_paired,,,,1.053658355438759,False,False,7600.0,analytic,,,
oracle,,,140020,42.11493443873587,40.74973193873585,76.1742076899662,23.111846430088086,1.1692025000000223,0.196,9.09375,16.0,-8.87925,-14.0,14.0,70.0,-0.317904641261496,-0.2344773844954069,0.11387177305262328,0.10674727026486489,2.222175711894929,4000,5.968558980384842e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6016419205533696,False,False,7000.0,analytic,,,
oracle,,,140021,29.2780978259392,29.116120325939196,64.63361713091257,18.61056968767999,0.15297750000000052,0.009000000000000001,3.39725,8.0,-3.25475,-3.0,3.0,75.0,-0.40152228726034467,-0.3643292632734441,0.1564079625483271,0.16904041700821862,1.8944878815217419,4000,3.161915174132446e-13,exogenous_paired_fills_not_claimed_paired,,,,0.39037463767918934,False,False,7500.0,analytic,,,
oracle,,,140022,27.54062482403083,27.01770982403084,48.08394939869516,15.275598847235022,0.4019149999999877,0.121,5.373,11.0,-5.1365,-11.0,11.0,49.0,-0.328680623940147,-0.2820169900935546,0.1343836731082534,0.1335660236845271,2.1326579757247055,4000,2.5934809855243657e-12,exogenous_paired_fills_not_claimed_paired,,,,0.5620535678373639,False,False,4900.0,analytic,,,
oracle,,,140023,140.07853199668648,139.44768699668649,66.21928892446634,16.642303120179946,0.6058449999999893,0.025,7.2845,12.0,7.2455,5.0,5.0,71.0,-0.3149628373047863,-0.3918431737039336,0.15274839336515383,0.16144293402354665,1.985126134267218,4000,2.8421709430404007e-12,exogenous_paired_fills_not_claimed_paired,,,,1.972937070375866,False,False,7100.0,analytic,,,
oracle,,,140024,79.47013114328035,78.96869864328036,66.51065085135556,14.936479836226063,0.4374324999999962,0.064,6.11725,11.0,6.11725,8.0,8.0,76.0,-0.34144845575087174,-0.40373675914167506,0.15776308951311852,0.1636616118497448,1.9262118791046323,4000,1.2079226507921703e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0456596203063206,False,False,7600.0,analytic,,,
oracle,,,140025,58.15769419663502,57.941954196635024,53.82050693777853,10.783421489277623,0.1667399999999961,0.049,3.635,8.0,1.411,-7.0,7.0,67.0,-0.3956175010934829,-0.42286801110297095,0.16763376254492438,0.15911118366167373,1.8136917645152935,4000,3.552713678800501e-14,exogenous_paired_fills_not_claimed_paired,,,,0.8680252865169406,False,False,6700.0,analytic,,,
oracle,,,140026,-61.543578490318396,-61.994650990318384,59.71618572127233,17.540766581204615,0.3510724999999864,0.1,4.93075,11.0,-4.93075,-10.0,10.0,56.0,-0.29758612543130075,-0.25120958345225053,0.10122103697342559,0.10788700370930762,2.227680911742484,4000,4.973799150320701e-14,exogenous_paired_fills_not_claimed_paired,,,,-1.0989924730414,True,True,5600.0,analytic,,,
oracle,,,140027,66.78752001825177,66.67939251825176,59.576081290671794,13.100674516245439,0.10412749999999746,0.004,2.82675,6.0,-2.77275,-2.0,2.0,66.0,-0.3138240536545319,-0.2841568376400881,0.12685795762723986,0.12934761237137915,2.152178866531871,4000,1.5063505998114124e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0119321214886632,False,False,6600.0,analytic,,,
oracle,,,140028,27.808283755691946,27.629948755691938,64.9362716043499,15.730957392483253,0.17733500000000477,0.001,3.751,8.0,3.751,1.0,1.0,65.0,-0.2996284936980652,-0.34130428792487405,0.14291536681410885,0.14249655852550577,2.0862452782746024,4000,1.8118839761882555e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4278197500875684,False,False,6500.0,analytic,,,
oracle,,,140029,44.86278967011401,44.78961467011401,68.8597952131012,23.97330054125098,0.06917500000000078,0.004,2.1135,5.0,1.6825,2.0,2.0,74.0,-0.3318353567149344,-0.3515547996610659,0.1469969874119985,0.15843610549297021,2.0210707994785624,4000,5.258016244624741e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6062539144610002,False,False,7400.0,analytic,,,
oracle,,,140030,74.57932743139014,74.39590993139014,60.46184297461565,19.14723824713952,0.14741749999999842,0.036000000000000004,3.37175,6.0,-0.44725,6.0,6.0,56.0,-0.2851584859855786,-0.26650104223523635,0.10337502962251749,0.1130559021105926,2.223284786599143,4000,2.1174173525650986e-12,exogenous_paired_fills_not_claimed_paired,,,,1.3317737041319668,False,False,5600.0,analytic,,,
oracle,,,140031,72.2809099297437,72.2249474297437,54.1976150859457,9.070096311815465,0.05496250000000506,0.001,2.01075,5.0,1.45525,-1.0,1.0,67.0,-0.3838176763615501,-0.4007902102516268,0.16001812616923838,0.16584877391607591,1.8656958416180183,4000,1.9042545318370685e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0788195511902046,False,False,6700.0,analytic,,,
oracle,,,140032,20.494888449124687,20.344985949124688,52.62211271157343,20.099039196667054,0.14090250000000062,0.009000000000000001,3.18375,7.0,1.71675,3.0,3.0,45.0,-0.23310014632092393,-0.24064184782907716,0.01680608106647338,0.018493549943801143,2.3428926215553507,4000,7.212008767965017e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4554419655361042,False,False,4500.0,analytic,,,
oracle,,,140033,146.26572940774054,145.67339190774055,60.02869855132621,15.136762673075301,0.3673375000000013,0.225,4.39675,15.0,-2.75475,-15.0,15.0,63.0,-0.33096176604939104,-0.32100034643659026,0.15176219802913002,0.1417307915646472,2.069314629720642,4000,3.439026841078885e-12,exogenous_paired_fills_not_claimed_paired,,,,2.32167824456731,False,False,6300.0,analytic,,,
oracle,,,140034,65.71718273718011,65.60760023718011,63.05241416423663,6.822304087186945,0.09358249999999534,0.016,2.62525,6.0,-0.01625,-4.0,4.0,78.0,-0.41069707870934913,-0.4166087448585189,0.16271102309014743,0.1624045098558286,1.800152086195704,4000,7.531752999057062e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8425279838100014,False,False,7800.0,analytic,,,
oracle,,,140035,44.87722544000252,44.81602794000252,55.3281004118391,20.22629586072188,0.05719750000000339,0.004,1.92575,7.0,-0.81525,2.0,2.0,56.0,-0.3079244858445142,-0.29506843890071965,0.13192504059099328,0.13067403904995842,2.1444851108592236,4000,1.1368683772161603e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8013790257143306,False,False,5600.0,analytic,,,
oracle,,,140036,203.42031754619848,202.62861254619847,52.08265691690063,8.466942003390361,0.6707049999999938,0.121,6.961,13.0,6.961,11.0,11.0,57.0,-0.2908260561553941,-0.3563954724584754,0.14460746834798943,0.1454758062022811,2.0765916948913175,4000,1.9326762412674725e-12,exogenous_paired_fills_not_claimed_paired,,,,3.5687775008104996,False,False,5700.0,analytic,,,
oracle,,,140037,86.93134254878981,86.88570754878981,82.18901100298122,10.14788318832979,0.04463500000000068,0.001,1.7625,5.0,0.9335,-1.0,1.0,109.0,-0.46311460648368913,-0.47397858599966536,0.15111275240123043,0.14659000755385534,1.631622246819813,4000,2.4158453015843406e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7975352527411909,False,False,10900.0,analytic,,,
oracle,,,140038,93.31807740248466,93.26109990248464,53.52299154633374,23.452310957158588,0.05297750000000556,0.004,1.85175,5.0,-1.54525,2.0,2.0,48.0,-0.27166036562234597,-0.24697057123546995,0.08137364231804378,0.08547264486913377,2.2739855480091657,4000,2.3305801732931286e-12,exogenous_paired_fills_not_claimed_paired,,,,1.9441266125517638,False,False,4800.0,analytic,,,
oracle,,,140039,-16.70857939331438,-16.932644393314376,47.51872464686217,14.727689348023782,0.17506499999999786,0.049,3.4445,8.0,3.415,7.0,7.0,47.0,-0.28152290165370286,-0.31290388737885344,0.1273353683327972,0.12623028372822778,2.157634615123607,4000,4.654054919228656e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.3555016892194549,True,True,4700.0,analytic,,,
oracle,,,140040,65.4599638579889,65.04752135798891,66.02430670535122,15.805439034579692,0.3124424999999933,0.1,4.04975,12.0,-3.45225,-10.0,10.0,70.0,-0.3486193968145408,-0.32485479769084175,0.16207307596146903,0.14106105616339482,2.036292363469217,4000,9.947598300641403e-14,exogenous_paired_fills_not_claimed_paired,,,,0.9351423408284129,False,False,7000.0,analytic,,,
oracle,,,140041,65.17996510627324,65.02320010627324,82.30428359770777,13.239664365956164,0.10776499999999868,0.049,2.8225,8.0,1.493,7.0,7.0,103.0,-0.4428740573186428,-0.45021244991044923,0.15293323657032687,0.16216176858733894,1.6991750051255101,4000,4.689582056016661e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6328151952065364,False,False,10300.0,analytic,,,
oracle,,,140042,46.64233144391153,46.36733394391154,58.83394265637045,17.296809610540866,0.26599749999999156,0.009000000000000001,4.40875,11.0,-4.37225,-3.0,3.0,61.0,-0.3608502847691175,-0.31688707575942976,0.15469284587036805,0.1480618993927941,2.0297481617799513,4000,3.268496584496461e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7646283843264186,False,False,6100.0,analytic,,,
oracle,,,140043,57.347874055857275,57.27736655585728,70.54939835496273,20.197962224910462,0.06950750000000026,0.001,2.27025,6.0,-0.53575,1.0,1.0,81.0,-0.37679422613646785,-0.37376091157553837,0.1631669358368949,0.1605770586080903,1.917968742948222,4000,3.481659405224491e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7079984451340404,False,False,8100.0,analytic,,,
oracle,,,140044,33.96851971035545,33.888904710355455,67.58155640255904,19.90096911474135,0.054615000000001274,0.025,1.83,6.0,0.9615,5.0,5.0,69.0,-0.30773421935538925,-0.31230322153276335,0.1379677567982706,0.1346393813377913,2.1183208116672363,4000,5.684341886080801e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4922973871066007,False,False,6900.0,analytic,,,
oracle,,,140045,31.432680042000925,31.057402542000936,62.2317981689413,15.432742075941743,0.35927749999998915,0.016,5.44775,10.0,-5.44775,-4.0,4.0,72.0,-0.434740737870443,-0.3778895502840982,0.16469121394908154,0.16327263935271447,1.8226798655786594,4000,5.115907697472721e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4365650005833462,False,False,7200.0,analytic,,,
oracle,,,140046,50.33495564486657,50.004160644866566,67.89148812702281,21.994208269424735,0.2817950000000047,0.049,4.6055,10.0,-4.296,-7.0,7.0,67.0,-0.32955651203012043,-0.28284603309978035,0.12243824281322255,0.145618918911452,2.130040809773579,4000,5.542233338928781e-13,exogenous_paired_fills_not_claimed_paired,,,,0.751267994699501,False,False,6700.0,analytic,,,
oracle,,,140047,-35.365711505282206,-36.15102900528219,53.98840803022998,23.024516465085913,0.6853174999999847,0.1,7.02475,15.0,7.02475,10.0,10.0,50.0,-0.22392110534171042,-0.2925099697462042,0.08337922450761896,0.0826819093048336,2.27736246062118,4000,1.7550405573274475e-12,exogenous_paired_fills_not_claimed_paired,,,,-0.7073142301056441,True,True,5000.0,analytic,,,
oracle,,,140048,-11.439619127399965,-11.905491627399956,57.77297469463997,16.937337134610416,0.42987249999999105,0.036000000000000004,6.19275,10.0,6.19275,6.0,6.0,60.0,-0.2711492561457715,-0.3392201252776301,0.13569793160446023,0.13062869286775577,2.133161831401713,4000,7.105427357601002e-14,exogenous_paired_fills_not_claimed_paired,,,,-0.19066031878999942,True,True,6000.0,analytic,,,
oracle,,,140049,96.27949023443063,96.06854023443061,65.92530655485753,4.43683773806529,0.20695000000000557,0.004,4.1185,8.0,3.9545,2.0,2.0,92.0,-0.4865223484274092,-0.5299577137834209,0.12694361657567912,0.11922186769411279,1.5097588982771826,4000,1.8474111129762605e-13,exogenous_paired_fills_not_claimed_paired,,,,1.0465161982003328,False,False,9200.0,analytic,,,
oracle,,,140050,20.568173744522966,20.482261244522967,55.88124252050518,16.0478221792893,0.08191249999999671,0.004,2.22325,6.0,1.80875,2.0,2.0,56.0,-0.29168656775939433,-0.31070207088568186,0.13446941532963455,0.12696092354587787,2.1454127243033083,4000,8.881784197001252e-14,exogenous_paired_fills_not_claimed_paired,,,,0.3672888168664815,False,False,5600.0,analytic,,,
oracle,,,140051,30.108807970049725,29.76940547004973,53.41209338628587,9.058726719387447,0.27540249999999405,0.064,4.21675,10.0,-3.24175,-8.0,8.0,70.0,-0.48166252802201315,-0.4592113772881811,0.15093035711474403,0.14525633400208013,1.6258186381558313,4000,2.298605750183924e-12,exogenous_paired_fills_not_claimed_paired,,,,0.4301258281435675,False,False,7000.0,analytic,,,
oracle,,,140052,18.724543553738442,18.37712105373845,55.760660733816785,9.29178625184181,0.34742249999999486,0.0,5.28625,11.0,-5.27375,0.0,0.0,66.0,-0.41176951389800154,-0.3512860308883873,0.16020146380168707,0.1661129708240187,1.898779908957668,4000,1.2789769243681803e-13,exogenous_paired_fills_not_claimed_paired,,,,0.28370520535967336,False,False,6600.0,analytic,,,
oracle,,,140053,26.537824084459317,26.403131584459317,67.96907827249258,12.66358441291505,0.0986924999999981,0.036000000000000004,2.48825,7.0,-1.12775,6.0,6.0,74.0,-0.37595618671147835,-0.3585806763428425,0.1632135569063677,0.1583166966547415,1.9425577032430688,4000,5.684341886080801e-13,exogenous_paired_fills_not_claimed_paired,,,,0.35861924438458537,False,False,7400.0,analytic,,,
oracle,,,140054,67.97695505436832,67.48625755436832,55.62534324452057,12.49579535739497,0.4546974999999886,0.036000000000000004,6.32575,10.0,-6.32575,-6.0,6.0,62.0,-0.3740649855343868,-0.2952182165528005,0.14299158639902307,0.15911355058098958,2.042725774580542,4000,4.263256414560601e-13,exogenous_paired_fills_not_claimed_paired,,,,1.0964025008769083,False,False,6200.0,analytic,,,
oracle,,,140055,-44.0973946579054,-44.52737965790539,55.15347622342877,12.660582362340298,0.329984999999994,0.1,4.7305,10.0,-4.7045,-10.0,10.0,56.0,-0.3410556546176074,-0.29580284585608824,0.14333609405387365,0.14097558725167672,2.092499530967212,4000,1.1368683772161603e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.7874534760340249,True,True,5600.0,analytic,,,
oracle,,,140056,37.30626828079893,37.105955780798936,61.43527861183211,11.81812616045178,0.19931249999999967,0.001,3.29575,11.0,3.14975,-1.0,1.0,77.0,-0.4246329808423786,-0.45743841975700367,0.14669894207438514,0.16990574425058244,1.716083818674383,4000,7.105427357601002e-14,exogenous_paired_fills_not_claimed_paired,,,,0.48449699065972635,False,False,7700.0,analytic,,,
oracle,,,140057,47.05109892220622,46.97823392220622,65.73433142436947,23.211930711251448,0.06386500000000261,0.009000000000000001,2.1295,5.0,1.127,-3.0,3.0,67.0,-0.30797125090493194,-0.32502008850014175,0.14183844266641382,0.14034397007322916,2.098435842586423,4000,1.3571366253017914e-12,exogenous_paired_fills_not_claimed_paired,,,,0.7022552077941226,False,False,6700.0,analytic,,,
oracle,,,140058,44.87235116279862,44.80574616279862,44.37592397398687,16.440819677936094,0.06260500000000375,0.004,2.0275,5.0,1.662,2.0,2.0,38.0,-0.23078802261257356,-0.2519394423425205,0.0413310765458844,0.038773554854338546,2.3290994141357904,4000,1.7692514120426495e-12,exogenous_paired_fills_not_claimed_paired,,,,1.1808513463894375,False,False,3800.0,analytic,,,
oracle,,,140059,7.2554149087318365,7.154527408731832,58.925001221351124,22.49546144652959,0.09188750000000347,0.009000000000000001,2.65025,6.0,-1.21625,3.0,3.0,59.0,-0.3135574609311478,-0.2890134676952103,0.13016568143095333,0.1302344043673152,2.1451328988409735,4000,7.460698725481052e-13,exogenous_paired_fills_not_claimed_paired,,,,0.12297313404630232,False,False,5900.0,analytic,,,
oracle,,,140060,-36.69954253435412,-37.309390034354124,61.04218339470718,17.666855427336532,0.4888474999999951,0.121,5.21225,14.0,5.20175,11.0,11.0,63.0,-0.30212982923995285,-0.3454590622918239,0.14221723177966633,0.14847494346336582,2.076027771972323,4000,1.9184653865522705e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.5825324211802241,True,True,6300.0,analytic,,,
oracle,,,140061,81.8118452252885,81.59288272528849,61.84248793537324,6.974466291444943,0.18296249999999847,0.036000000000000004,3.21725,9.0,2.74625,6.0,6.0,70.0,-0.32560648027316724,-0.3460198224193365,0.15146687064165926,0.1506242118628773,2.039128982230417,4000,1.5347723092418164e-12,exogenous_paired_fills_not_claimed_paired,,,,1.1687406460755498,False,False,7000.0,analytic,,,
oracle,,,140062,108.26099646365446,108.03463396365446,56.59684370084059,13.79128394392501,0.21736250000000065,0.009000000000000001,4.10925,9.0,-4.08925,-3.0,3.0,69.0,-0.4036219327018942,-0.35930603897154656,0.16360493550865157,0.16148052466758675,1.8989757409230952,4000,1.5347723092418164e-12,exogenous_paired_fills_not_claimed_paired,,,,1.5689999487486155,False,False,6900.0,analytic,,,
oracle,,,140063,106.31652150390298,106.18643150390298,44.11277825701098,15.87828064562822,0.1260899999999967,0.004,3.239,6.0,-2.743,-2.0,2.0,42.0,-0.27002984640899463,-0.2426664152145133,0.08091402966909049,0.07660650918163095,2.283095611160018,4000,2.2595258997171186e-12,exogenous_paired_fills_not_claimed_paired,,,,2.531345750092928,False,False,4200.0,analytic,,,
oracle,,,140064,46.42488466688408,46.15503216688409,65.69524996685973,14.77997406897702,0.2658524999999915,0.004,4.65925,9.0,4.40275,-2.0,2.0,72.0,-0.2831975149198154,-0.33741244699234424,0.13977269828213096,0.13492376029399542,2.1174419594170333,4000,3.907985046680551e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6447900648178345,False,False,7200.0,analytic,,,
oracle,,,140065,32.396792499007574,32.22656749900757,57.65442178781455,17.433472383621734,0.13422500000000223,0.036000000000000004,3.129,7.0,-2.5535,-6.0,6.0,60.0,-0.32608708823195515,-0.30477858649226164,0.14041010747519844,0.13967262404031716,2.1016988584576524,4000,1.1795009413617663e-12,exogenous_paired_fills_not_claimed_paired,,,,0.5399465416501262,False,False,6000.0,analytic,,,
oracle,,,140066,76.62593072982331,76.2981107298233,61.14320389400329,5.887486957414975,0.326820000000002,0.001,5.05,11.0,-4.868,1.0,1.0,81.0,-0.5028401530457084,-0.4465405905870976,0.1508199523568903,0.13974554497847613,1.6127601587490603,4000,2.1458390619955026e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9459991448126334,False,False,8100.0,analytic,,,
oracle,,,140067,22.090228217987857,21.95377821798786,58.57978724766689,17.0893688148782,0.13544999999999432,0.001,3.39,6.0,-3.3715,-1.0,1.0,63.0,-0.3545671107296905,-0.31370543425437997,0.14188855586744112,0.15791195672922778,2.044277190567052,4000,1.3500311979441904e-13,exogenous_paired_fills_not_claimed_paired,,,,0.3506385431426644,False,False,6300.0,analytic,,,
oracle,,,140068,74.79239013000392,74.21490513000393,66.53596982384221,21.50547607899211,0.40848499999999555,0.169,4.2115,14.0,3.333,13.0,13.0,63.0,-0.2675434291592023,-0.28457141350944426,0.10159856623247618,0.1140277969132248,2.222585853092342,4000,8.100187187665142e-13,exogenous_paired_fills_not_claimed_paired,,,,1.187180795714348,False,False,6300.0,analytic,,,
oracle,,,140069,-5.946229537779459,-6.166422037779457,69.19648582435183,17.22075825754878,0.17119249999999708,0.049,3.31225,11.0,-1.66675,-7.0,7.0,75.0,-0.3463381891357949,-0.34026693321834034,0.14497858811631753,0.16143867141922327,2.0161356443214045,4000,9.441336601412331e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.07928306050372612,True,True,7500.0,analytic,,,
